timestamp,m1,m2,m3,m4,m5,m10,m11,m12,m13,acc1,acc2,acc3,acc4,acc5,acc10,acc11,acc12,acc13,meta_label
2025-06-06 20:00:00+00:00,0.516102635530239,0.5023644133644134,1.0,0.4843338131904602,0.4934766471385955,0.5128124773502349,0.5252448737621307,0.6951697468757629,0.5625126659870148,0.5,0.56,0.44,0.64,0.48,0.58,0.7,0.68,0.8,0
2025-06-09 12:00:00+00:00,0.6396373408841101,0.5566977466977467,1.0,0.5320298254489899,0.4888675093650818,0.6355150580406189,0.6926422536373138,0.5706863701343536,0.5253179192543029,0.48,0.54,0.42,0.66,0.5,0.56,0.72,0.68,0.82,1
2025-06-09 16:00:00+00:00,0.5094032791894652,0.4859547875413794,1.0,0.5013651669025421,0.4989142298698425,0.5096387982368469,0.5102864980697632,0.5268170356750488,0.4957938313484192,0.5,0.56,0.44,0.66,0.48,0.56,0.74,0.68,0.82,1
2025-06-10 12:00:00+00:00,0.5543539404010513,0.5110041231713776,0.9528769736930376,0.5067692220211029,0.4919765591621399,0.5197340786457062,0.500096195936203,0.4646651327610016,0.4837629914283752,0.52,0.56,0.46,0.66,0.46,0.56,0.74,0.7,0.8,1
2025-06-10 16:00:00+00:00,0.5283925247242486,0.5042402954179371,0.084622946843722,0.5344036757946015,0.4966562926769257,0.5147666096687317,0.4828155517578125,0.4352525413036346,0.4832229435443878,0.52,0.56,0.48,0.66,0.44,0.56,0.74,0.7,0.8,1
2025-06-10 20:00:00+00:00,0.4859284312171666,0.5042402954179371,0.0425608622701237,0.5132650077342987,0.602089262008667,0.5147666096687317,0.4852635085582733,0.4603241145610809,0.508405077457428,0.54,0.58,0.46,0.68,0.44,0.58,0.74,0.68,0.82,1
2025-06-11 12:00:00+00:00,0.3726974011749477,0.4975736287512705,0.0296634017584245,0.4884491741657257,0.489058768749237,0.4909391641616821,0.4858424663543701,0.477674663066864,0.5124542355537415,0.54,0.58,0.46,0.68,0.46,0.58,0.74,0.68,0.8,0
2025-06-11 16:00:00+00:00,0.49710672579081,0.5308976905910351,0.044137131911357,0.5156757175922394,0.5023764371871948,0.4938436150550842,0.4938112020492554,0.4805257678031921,0.4911346793174743,0.54,0.58,0.46,0.7,0.46,0.6,0.74,0.7,0.8,1
2025-06-11 20:00:00+00:00,0.5168288766406478,0.5245522017798079,0.0434080932923251,0.5156757175922394,0.5023764371871948,0.482615453004837,0.4938112020492554,0.4736439764499664,0.4884760499000549,0.52,0.58,0.46,0.7,0.48,0.58,0.74,0.72,0.78,1
2025-06-12 12:00:00+00:00,0.5124321695777923,0.4861746900836,0.0429393098951926,0.4674411654472351,0.5023764371871948,0.4816510915756226,0.4958079814910888,0.4978716254234314,0.4927457809448242,0.54,0.58,0.46,0.7,0.48,0.56,0.74,0.72,0.76,0
2025-06-12 16:00:00+00:00,0.4849838383315477,0.5123096986185064,0.3294589241030689,0.4802152395248413,0.4887615382671356,0.4696243047714233,0.4981633782386779,0.4978356778621673,0.5174157619476318,0.54,0.58,0.46,0.7,0.46,0.56,0.76,0.72,0.76,0
2025-06-12 20:00:00+00:00,0.5093497664644406,0.5362614475973463,0.2460840648510939,0.4827249348163605,0.5026971817016601,0.5220842778682708,0.4841168403625488,0.4596932232379913,0.5174157619476318,0.56,0.58,0.46,0.72,0.46,0.58,0.74,0.72,0.76,1
2025-06-13 12:00:00+00:00,0.4681491477829307,0.5037593300681379,0.1886480746405309,0.4619955420494079,0.5074330627918243,0.5094370007514953,0.5023220419883728,0.4522611618041992,0.4642449259757996,0.58,0.6,0.46,0.72,0.48,0.6,0.74,0.72,0.76,1
2025-06-13 16:00:00+00:00,0.5136890770909801,0.4486303379333748,0.0340975863629194,0.5300925433635711,0.4916368305683136,0.5068784594535828,0.5011066734790802,0.4950619459152222,0.4465801268815994,0.58,0.62,0.46,0.72,0.5,0.62,0.76,0.72,0.74,1
2025-06-16 12:00:00+00:00,0.4509157509157509,0.4638621296110777,0.0090751228331193,0.5083029210567475,0.4987233519554138,0.5028752624988556,0.4994501233100891,0.4794781923294067,0.4139695078134536,0.6,0.6,0.44,0.72,0.5,0.64,0.76,0.72,0.74,0
2025-06-16 16:00:00+00:00,0.5056756429341409,0.4638621296110777,0.0100576664714611,0.5118542850017548,0.4969170868396759,0.5142771005630493,0.4915700316429138,0.4248880982398987,0.3816753923892975,0.62,0.6,0.46,0.72,0.52,0.62,0.76,0.72,0.74,0
2025-06-16 20:00:00+00:00,0.5264294764059471,0.497195462944411,0.0093883728212668,0.5047321319580078,0.495030415058136,0.5028752624988556,0.482291167974472,0.4106034159660339,0.4187535792589187,0.62,0.6,0.48,0.72,0.54,0.62,0.76,0.72,0.74,0
2025-06-17 12:00:00+00:00,0.4897361554809912,0.4371220590076351,0.3927887868112186,0.1997801154851913,0.3869779884815216,0.4069283634424209,0.4838282465934753,0.4233124434947967,0.4322493255138397,0.62,0.6,0.48,0.72,0.54,0.6,0.76,0.72,0.72,0
2025-06-17 16:00:00+00:00,0.4832060974860163,0.5035093217105108,0.9773632383928432,0.4837363839149475,0.4944332361221313,0.5215297222137452,0.464393162727356,0.4004701644182205,0.3882222831249237,0.62,0.6,0.5,0.72,0.54,0.6,0.74,0.72,0.7,1
2025-06-18 12:00:00+00:00,0.5004278148755334,0.5152971859119994,0.0280314449503143,0.4886898040771484,0.4929925322532654,0.4939582288265228,0.4568683505058288,0.3755750507116318,0.422076889872551,0.6,0.62,0.5,0.7,0.52,0.62,0.74,0.72,0.7,0
2025-06-18 16:00:00+00:00,0.4212481243075714,0.4928557791929434,0.4059409766374715,0.4882990002632141,0.4895780384540558,0.5210220456123352,0.4343452155590057,0.3940051972866058,0.4287435561418533,0.58,0.6,0.5,0.7,0.54,0.62,0.74,0.7,0.7,0
2025-06-20 12:00:00+00:00,0.4724119312608522,0.4408772671654266,0.8500654310274014,0.4793155431747437,0.4874275028705597,0.475361430644989,0.4695113956928253,0.4081799864768982,0.4519387722015381,0.58,0.62,0.5,0.7,0.56,0.62,0.72,0.7,0.7,1
2025-06-20 16:00:00+00:00,0.4808329838924312,0.4342884946378922,0.785187931403514,0.517405915260315,0.4821254253387451,0.4972428739070892,0.4748009622097015,0.4054326295852661,0.4147854179143905,0.58,0.6,0.52,0.68,0.54,0.6,0.7,0.7,0.68,1
2025-06-20 20:00:00+00:00,0.4724119312608522,0.43267977915804,0.7451914037340264,0.4985074639320374,0.4575370371341705,0.476978451013565,0.4748009622097015,0.4038367420434952,0.3789673209190368,0.58,0.6,0.52,0.68,0.52,0.58,0.68,0.68,0.66,1
2025-06-23 12:00:00+00:00,0.5211674638052365,0.5157691449331587,0.0004268451300305,0.5811234235763549,0.475406539440155,0.5223942637443543,0.4957663655281067,0.4358083188533783,0.4397754728794097,0.56,0.6,0.52,0.66,0.5,0.56,0.66,0.68,0.64,0
2025-06-23 16:00:00+00:00,0.551433157106916,0.5283778730921399,0.0,0.5776354789733886,0.4960430204868317,0.5135545492172241,0.4854715585708618,0.4429739236831665,0.4916989326477051,0.54,0.6,0.52,0.64,0.52,0.54,0.68,0.68,0.64,0
2025-06-23 20:00:00+00:00,0.5277659467635722,0.5163706945657762,0.0003030945975947,0.5461792469024658,0.4972493112087249,0.5181560754776001,0.4907378613948822,0.4635152459144592,0.4802223086357117,0.52,0.6,0.54,0.62,0.52,0.54,0.7,0.7,0.66,0
2025-06-24 12:00:00+00:00,0.493892114680435,0.5116760040231754,0.0050450303089063,0.5229806005954742,0.4650682568550109,0.5075765669345855,0.4983536422252655,0.4746793806552887,0.5061998784542083,0.5,0.6,0.56,0.6,0.52,0.52,0.7,0.7,0.66,0
2025-06-24 16:00:00+00:00,0.5173589656436314,0.5132287990542312,0.0021244226293725,0.5185558199882507,0.496062284708023,0.5216175317764282,0.4791444599628448,0.4333831965923309,0.5037087976932526,0.5,0.58,0.56,0.58,0.52,0.5,0.7,0.7,0.64,0
2025-06-25 12:00:00+00:00,0.5530864197530864,0.5080770171024186,0.9924519056973878,0.537355762720108,0.4690268635749817,0.4929505527019501,0.4850893676280975,0.4895560145378113,0.5157130777835846,0.5,0.56,0.56,0.56,0.54,0.48,0.72,0.7,0.62,1
2025-06-25 16:00:00+00:00,0.510434466791203,0.5080770171024186,0.9267699762635232,0.3943593621253967,0.4952205240726471,0.5029739618301392,0.484346467256546,0.4827532231807708,0.5095650970935821,0.52,0.58,0.58,0.58,0.54,0.48,0.72,0.72,0.6,0
2025-06-25 20:00:00+00:00,0.4439153439153439,0.5067354278351328,0.9947943172533978,0.5461478233337402,0.5017813801765442,0.4104038089513778,0.4663380086421966,0.4651835739612579,0.5187406182289124,0.5,0.58,0.58,0.6,0.56,0.48,0.72,0.72,0.58,1
2025-06-26 12:00:00+00:00,0.4988402598159548,0.5080770171024186,0.9283069917164376,0.4958705127239227,0.48647341132164,0.4892827272415161,0.4679653108119964,0.4871722340583801,0.5108401358127594,0.48,0.58,0.58,0.6,0.56,0.46,0.72,0.72,0.56,0
2025-06-26 16:00:00+00:00,0.4690125222693233,0.4959889979781052,0.9941912964608748,0.4713295578956604,0.4701242566108704,0.4559030532836914,0.4679653108119964,0.4523363947868347,0.4886056303977966,0.5,0.58,0.58,0.62,0.58,0.48,0.72,0.72,0.54,0
2025-06-27 12:00:00+00:00,0.49357444978824,0.4935001017065102,0.9940432159464015,0.506525057554245,0.4941268086433411,0.5146778404712677,0.503519469499588,0.4688630759716033,0.4652302503585815,0.52,0.6,0.58,0.64,0.6,0.5,0.72,0.72,0.54,0
2025-06-27 16:00:00+00:00,0.4861068428624288,0.4935001017065102,0.9982691651344704,0.4806097328662872,0.4884321868419647,0.5146778404712677,0.4994840145111084,0.465997451543808,0.517132180929184,0.52,0.6,0.56,0.62,0.6,0.48,0.7,0.72,0.54,0
2025-06-27 20:00:00+00:00,0.4861068428624288,0.4935001017065102,0.999460504711124,0.5049262046813965,0.4840057969093322,0.4753299355506897,0.4990306198596954,0.4435617446899414,0.4912446498870849,0.52,0.6,0.56,0.62,0.6,0.46,0.7,0.74,0.54,0
2025-06-30 12:00:00+00:00,0.5109260297964616,0.5135001017065102,0.9993808550403872,0.5294644951820373,0.4858283281326294,0.532040935754776,0.4928639471530914,0.432770836353302,0.4616166412830352,0.52,0.62,0.56,0.6,0.6,0.46,0.7,0.74,0.56,0
2025-06-30 16:00:00+00:00,0.4736046504469861,0.5089255616561621,1.0,0.4554025411605835,0.4748879015445709,0.4981078445911407,0.5045114874839782,0.4404222905635834,0.4411595344543457,0.52,0.6,0.54,0.6,0.62,0.46,0.7,0.74,0.56,0
2025-06-30 20:00:00+00:00,0.494225580178184,0.5041821524662342,1.0,0.5137672424316406,0.4880516171455383,0.493428087234497,0.5047345697879791,0.4336661994457245,0.3926323592662811,0.54,0.58,0.52,0.62,0.64,0.48,0.7,0.74,0.54,0
2025-07-01 12:00:00+00:00,0.4984999827970711,0.4846519818887548,1.0,0.5078864872455597,0.5336239755153656,0.5041526854038239,0.5454579591751099,0.5169939219951629,0.4847930669784546,0.56,0.56,0.5,0.62,0.66,0.5,0.68,0.72,0.54,0
2025-07-01 16:00:00+00:00,0.5187702530673414,0.5266830406248006,1.0,0.4763694107532501,0.5080061554908752,0.5041526854038239,0.5052130281925201,0.5060579180717468,0.4776440799236298,0.56,0.58,0.5,0.6,0.66,0.5,0.68,0.72,0.54,1
2025-07-01 20:00:00+00:00,0.5083319738249316,0.5266830406248006,1.0,0.4781155288219452,0.4923546135425568,0.4688318014144897,0.4858252644538879,0.4623117625713348,0.4362588614225388,0.56,0.58,0.52,0.58,0.68,0.5,0.68,0.72,0.54,1
